ItemCode,revenue,cost,profit,profit_weight,total_sales_qty,sale_days_total,last_sale_date,total_return_qty,sale_days_180,sale_days_365,avg_daily_sales_180,net_qty,days_since_last_sale,return_ratio,profit_percentile,forecast_28d_validation,forecast_28d_evaluation,forecast_56d_total,avg_forecast_per_day,model_disagreement,disagreement_v6_v2_56d,profit_segment,demand_class,return_heavy,assumed_current_stock,forecast_during_lead_time,safety_stock_demand,projected_stock_after_lead_time,stockout_flag,reorder_qty,overstock_flag,reliability_tag,risk_level,recommended_action,priority_level,reason_codes
SKU-07604,1862400,1660000.0,202400.0,202400.0,3.0,2,2025-07-05,1.0,2,2,0.016666666666666666,2.0,62,0.3333333333333333,0.26377410468319556,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,True,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Check return/quality issue,P2 — Monitor Closely,Only 2 total sale days (Insufficient History) | Only 2 sale days in last 180 days | High return ratio: 33.3% | Stable model agreement
SKU-03732,12200000,9825000.0,2375000.0,2375000.0,1.0,1,2025-06-07,0.0,1,1,0.005555555555555556,1.0,90,0.0,0.6305409466566492,0.0,0.0,0.0,0.0,0.0,0.0007200000000000019,Medium Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-07569,15180850,12780000.0,2400850.0,2400850.0,20.0,10,2025-08-14,2.0,10,10,0.1111111111111111,18.0,22,0.1,0.6325444527923867,0.47981199999999996,0.04032,0.5201319999999999,0.009288071428571427,0.0,0.0,Medium Profit,Frequent,False,0.19504949999999996,0.13003299999999998,0.06501649999999999,0.06501649999999998,True,2.7755575615628914e-17,False,High Reliability,Medium Risk,Review with Sales,P2 — Monitor Closely,Frequent recent sales | Stable model agreement
SKU-14532,350000,301000.0,49000.0,49000.0,1.0,1,2025-06-07,0.0,1,1,0.005555555555555556,1.0,90,0.0,0.14296894565489607,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-09904,668600,560000.0,108600.0,108600.0,6.0,4,2025-08-28,0.0,4,4,0.03333333333333333,6.0,8,0.0,0.19891059353869273,0.059112,0.03284,0.091952,0.001642,0.0,0.0,Low Profit,Active,False,0.034482,0.022988,0.011494,0.011493999999999997,True,0.0,False,High Reliability,Normal,Monitor closely,P4 — Low Priority,Only 4 sale days in last 180 days | Stable model agreement
SKU-07784,1500000,1320000.0,180000.0,180000.0,6.0,1,2025-06-07,0.0,1,1,0.03333333333333333,6.0,90,0.0,0.24874780866516405,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-09003,205000,170000.0,35000.0,35000.0,1.0,1,2025-06-07,0.0,1,1,0.005555555555555556,1.0,90,0.0,0.13029050838968195,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-09152,2419180,1606204.0,812976.0,812976.0,21.0,14,2025-07-29,1.0,14,14,0.11666666666666667,20.0,38,0.047619047619047616,0.45836463811670425,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Frequent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Normal,Monitor closely,P4 — Low Priority,Frequent recent sales | Stable model agreement
SKU-08619,402500,350000.0,52500.0,52500.0,1.0,1,2025-06-07,0.0,1,1,0.005555555555555556,1.0,90,0.0,0.14813423491109443,0.0,0.0,0.0,0.0,0.0,0.0005999999999999998,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-00448,760000,660000.0,100000.0,100000.0,1.0,1,2025-08-29,0.0,1,1,0.005555555555555556,1.0,7,0.0,0.19290007513148008,0.007351999999999996,0.002807999999999999,0.010159999999999995,0.00018142857142857134,0.0,0.0,Low Profit,Intermittent,False,0.0038099999999999983,0.002539999999999999,0.0012699999999999994,0.0012699999999999994,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-08957,135000,110000.0,25000.0,25000.0,1.0,1,2025-06-07,0.0,1,1,0.005555555555555556,1.0,90,0.0,0.12277736038066617,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-00383,1130000,980000.0,150000.0,150000.0,1.0,1,2025-06-07,0.0,1,1,0.005555555555555556,1.0,90,0.0,0.2303719008264463,0.0,0.0,0.0,0.0,0.0,0.0012800000000000034,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-08587,402500,350000.0,52500.0,52500.0,1.0,1,2025-06-09,0.0,1,1,0.005555555555555556,1.0,88,0.0,0.14813423491109443,0.0,0.0,0.0,0.0,0.0,0.0005999999999999998,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-13336,1097600,1000000.0,97600.0,97600.0,10.0,1,2025-06-09,0.0,1,1,0.05555555555555555,10.0,88,0.0,0.19014525419484096,0.0,0.0,0.0,0.0,0.0,0.0005999999999999998,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-10906,743820,660000.0,83820.0,83820.0,2.0,1,2025-06-09,0.0,1,1,0.011111111111111112,2.0,88,0.0,0.17781116954670673,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-07207,754000,580000.0,174000.0,174000.0,2.0,1,2025-06-09,0.0,1,1,0.011111111111111112,2.0,88,0.0,0.24483471074380164,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-09524,985000,800000.0,185000.0,185000.0,10.0,2,2025-07-01,0.0,2,2,0.05555555555555555,10.0,66,0.0,0.25234785875281746,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 2 total sale days (Insufficient History) | Only 2 sale days in last 180 days | Stable model agreement
SKU-06816,7855100,7010000.0,845100.0,845100.0,3.0,3,2025-06-27,0.0,3,3,0.016666666666666666,3.0,70,0.0,0.46462559479088406,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 3 sale days in last 180 days | Stable model agreement
SKU-09364,11556710,9902993.0,1653717.0,1653717.0,25.0,11,2025-09-03,0.0,11,11,0.1388888888888889,25.0,2,0.0,0.5718131730528425,1.2721200000000001,0.3833399999999999,1.6554600000000002,0.029561785714285718,0.0,0.0,Medium Profit,Frequent,False,0.6207975000000001,0.41386500000000004,0.20693250000000002,0.20693250000000007,False,0.0,False,High Reliability,Low Risk,Monitor closely,P3 — Normal,Frequent recent sales | Stable model agreement
SKU-09773,15326660,13400000.0,1926660.0,1926660.0,20.0,10,2025-08-26,0.0,10,10,0.1111111111111111,20.0,10,0.0,0.5966065614825945,0.3758119999999999,0.10677199999999999,0.4825839999999999,0.008617571428571428,0.0,0.0,Medium Profit,Frequent,False,0.180969,0.12064599999999999,0.060322999999999995,0.060323,False,0.0,False,High Reliability,Low Risk,Monitor closely,P3 — Normal,Frequent recent sales | Stable model agreement
SKU-12182,1265000,1100000.0,165000.0,165000.0,1.0,1,2025-06-09,0.0,1,1,0.005555555555555556,1.0,88,0.0,0.24026421237165038,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-01534,1670000,1490000.0,180000.0,180000.0,1.0,1,2025-06-10,0.0,1,1,0.005555555555555556,1.0,87,0.0,0.24874780866516405,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-04272,23171659,18347764.0,4823895.0,4823895.0,13.0,9,2025-08-20,1.0,9,9,0.07222222222222222,12.0,16,0.07692307692307693,0.7424868519909842,0.7248720000000001,0.060920000000000016,0.785792,0.014032000000000001,0.0,0.0,Medium Profit,Frequent,False,0.29467200000000005,0.196448,0.098224,0.09822400000000003,False,0.0,False,High Reliability,Low Risk,Monitor closely,P3 — Normal,Frequent recent sales | Stable model agreement
SKU-12067,382375,350000.0,32375.0,32375.0,1.0,1,2025-06-10,0.0,1,1,0.005555555555555556,1.0,87,0.0,0.1286626596543952,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-12066,2210420,1970000.0,240420.0,240420.0,18.0,3,2025-07-25,0.0,3,3,0.1,18.0,42,0.0,0.2843726521412472,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 3 sale days in last 180 days | Stable model agreement
SKU-12065,9920620,8790000.0,1130620.0,1130620.0,9.0,7,2025-08-23,0.0,7,7,0.05,9.0,13,0.0,0.5101427498121713,0.177784,0.023336,0.20112,0.0035914285714285714,0.0,0.0,Medium Profit,Frequent,False,0.07542,0.05028,0.02514,0.025140000000000003,False,0.0,False,High Reliability,Low Risk,Monitor closely,P3 — Normal,Frequent recent sales | Stable model agreement
SKU-12068,171000,150000.0,21000.0,21000.0,1.0,1,2025-06-10,0.0,1,1,0.005555555555555556,1.0,87,0.0,0.12055472076133233,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-04617,1780000,1350000.0,430000.0,430000.0,1.0,1,2025-06-10,0.0,1,1,0.005555555555555556,1.0,87,0.0,0.36066240921612824,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-12778,1180000,1050000.0,130000.0,130000.0,1.0,1,2025-06-10,0.0,1,1,0.005555555555555556,1.0,87,0.0,0.2164725770097671,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-08931,1821800,1450000.0,371800.0,371800.0,10.0,7,2025-08-18,0.0,7,7,0.05555555555555555,10.0,18,0.0,0.3406586526421237,0.21241200000000005,0.017855999999999997,0.23026800000000003,0.004111928571428572,0.0,0.0,Low Profit,Frequent,False,0.08635050000000001,0.05756700000000001,0.028783500000000004,0.028783500000000004,False,0.0,False,High Reliability,Low Risk,Monitor closely,P4 — Low Priority,Frequent recent sales | Stable model agreement
SKU-04435,3826000,3370000.0,456000.0,456000.0,4.0,2,2025-06-26,0.0,2,2,0.022222222222222223,4.0,71,0.0,0.36964688204357626,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 2 total sale days (Insufficient History) | Only 2 sale days in last 180 days | Stable model agreement
SKU-13988,1179900,1060000.0,119900.0,119900.0,2.0,1,2025-06-10,0.0,1,1,0.011111111111111112,2.0,87,0.0,0.20692461808164286,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-02990,21639866,16634937.0,5004929.0,5004929.0,147.0,41,2025-09-03,3.0,41,41,0.8166666666666667,144.0,2,0.02040816326530612,0.7483095416979715,0.24278399999999994,16.244116,16.486900000000002,0.2944089285714286,0.0,0.0,Medium Profit,Frequent,False,6.1825875,4.1217250000000005,2.0608625000000003,2.0608625,True,0.0,False,High Reliability,Medium Risk,Review with Sales,P2 — Monitor Closely,Frequent recent sales | Stable model agreement
SKU-14878,1160000,1000000.0,160000.0,160000.0,2.0,1,2025-06-11,0.0,1,1,0.011111111111111112,2.0,86,0.0,0.23682068620085148,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-06251,4100000,3074842.0,1025158.0,1025158.0,1.0,1,2025-06-11,0.0,1,1,0.005555555555555556,1.0,86,0.0,0.4961182068620085,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-00359,0,0.0,0.0,0.0,1.0,1,2025-06-12,1.0,1,1,0.005555555555555556,0.0,85,1.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,True,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Check return/quality issue,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | High return ratio: 100.0% | Stable model agreement
SKU-04832,4838175,4190000.0,648175.0,648175.0,5.0,5,2025-07-25,0.0,5,5,0.027777777777777776,5.0,42,0.0,0.4237415477084899,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Active,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Normal,Monitor closely,P4 — Low Priority,Only 5 sale days in last 180 days | Stable model agreement
SKU-02575,2040000,1520000.0,520000.0,520000.0,8.0,1,2025-06-12,0.0,1,1,0.044444444444444446,8.0,85,0.0,0.39052717255196595,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-00285,2400000,2000000.0,400000.0,400000.0,1.0,1,2025-06-12,0.0,1,1,0.005555555555555556,1.0,85,0.0,0.35005008765339346,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-12385,3500000,2800000.0,700000.0,700000.0,1.0,1,2025-06-12,0.0,1,1,0.005555555555555556,1.0,85,0.0,0.436419984973704,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-03291,670000,550000.0,120000.0,120000.0,1.0,1,2025-06-12,0.0,1,1,0.005555555555555556,1.0,85,0.0,0.20817680941647884,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-09308,152880,130000.0,22880.0,22880.0,1.0,1,2025-06-12,0.0,1,1,0.005555555555555556,1.0,85,0.0,0.121587778612572,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-05277,0,0.0,0.0,0.0,0.0,0,,0.0,0,0,0.0,0.0,9999,0.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 0 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 9999 days ago
SKU-06494,3127280,2218844.0,908436.0,908436.0,1.0,1,2025-06-12,0.0,1,1,0.005555555555555556,1.0,85,0.0,0.4768970698722765,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-04726,0,0.0,0.0,0.0,0.0,0,,0.0,0,0,0.0,0.0,9999,0.0,0.0574129727022289,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Dormant,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Normal,Monitor closely,P4 — Low Priority,Only 0 total sale days (Insufficient History) | Dormant SKU — no sale in last 180 days | Last sale was 9999 days ago
SKU-00408,3039700,2490000.0,549700.0,549700.0,3.0,3,2025-07-12,0.0,3,3,0.016666666666666666,3.0,55,0.0,0.3990733784122214,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 3 sale days in last 180 days | Stable model agreement
SKU-09723,1460000,1300000.0,160000.0,160000.0,1.0,1,2025-06-12,0.0,1,1,0.005555555555555556,1.0,85,0.0,0.23682068620085148,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-09252,954400,780000.0,174400.0,174400.0,6.0,6,2025-08-22,0.0,6,6,0.03333333333333333,6.0,14,0.0,0.24505384422739795,0.11042799999999996,0.015303999999999996,0.12573199999999995,0.002245214285714285,0.0,0.0005999999999999998,Low Profit,Active,False,0.04714949999999998,0.03143299999999999,0.015716499999999994,0.015716499999999994,False,0.0,False,High Reliability,Low Risk,Monitor closely,P4 — Low Priority,Stable model agreement
SKU-04811,507150,450000.0,57150.0,57150.0,1.0,1,2025-06-12,0.0,1,1,0.005555555555555556,1.0,85,0.0,0.15088905584773354,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-07295,4180000,3800000.0,380000.0,380000.0,1.0,1,2025-06-13,0.0,1,1,0.005555555555555556,1.0,84,0.0,0.34356999749561734,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-16328,700000,550000.0,150000.0,150000.0,1.0,1,2025-06-13,0.0,1,1,0.005555555555555556,1.0,84,0.0,0.2303719008264463,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-08872,447900,291891.0,156009.0,156009.0,2.0,2,2025-07-12,0.0,2,2,0.011111111111111112,2.0,55,0.0,0.23491109441522665,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 2 total sale days (Insufficient History) | Only 2 sale days in last 180 days | Stable model agreement
SKU-05643,604900,526000.0,78900.0,78900.0,2.0,1,2025-06-13,0.0,1,1,0.011111111111111112,2.0,84,0.0,0.1728024042073629,0.0,0.0,0.0,0.0,0.0,0.013983999999999996,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-06723,4210000,3084000.0,1126000.0,1126000.0,1.0,1,2025-06-13,0.0,1,1,0.005555555555555556,1.0,84,0.0,0.5095166541447533,0.0,0.0,0.0,0.0,0.0,0.0,Medium Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-04532,1790000,891614.0,898386.0,898386.0,1.0,1,2025-06-14,0.0,1,1,0.005555555555555556,1.0,83,0.0,0.47508139243676434,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-06801,7329040,6570000.0,759040.0,759040.0,4.0,4,2025-08-30,0.0,4,4,0.022222222222222223,4.0,6,0.0,0.4482218883045329,0.12651199999999999,0.033968,0.16047999999999998,0.0028657142857142852,0.0,0.0,Low Profit,Active,False,0.06017999999999999,0.040119999999999996,0.020059999999999998,0.020059999999999995,True,6.938893903907228e-18,False,High Reliability,Normal,Monitor closely,P4 — Low Priority,Only 4 sale days in last 180 days | Stable model agreement
SKU-06923,4752736,4120000.0,632736.0,632736.0,6.0,3,2025-08-28,0.0,3,3,0.03333333333333333,6.0,8,0.0,0.41998497370398197,0.077384,0.013991999999999997,0.09137599999999999,0.0016317142857142854,0.0,0.0,Low Profit,Intermittent,False,0.03426599999999999,0.022843999999999996,0.011421999999999998,0.011421999999999995,True,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 3 sale days in last 180 days | Stable model agreement
SKU-13155,460000,300000.0,160000.0,160000.0,1.0,1,2025-06-16,0.0,1,1,0.005555555555555556,1.0,81,0.0,0.23682068620085148,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-04714,3012800,2690000.0,322800.0,322800.0,2.0,1,2025-06-16,0.0,1,1,0.011111111111111112,2.0,81,0.0,0.3211557726020536,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-10730,300000,258000.0,42000.0,42000.0,1.0,1,2025-06-16,0.0,1,1,0.005555555555555556,1.0,81,0.0,0.13767843726521412,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-03176,2550000,2065592.0,484408.0,484408.0,1.0,1,2025-06-16,0.0,1,1,0.005555555555555556,1.0,81,0.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-07252,4956000,4500000.0,456000.0,456000.0,6.0,3,2025-08-06,0.0,3,3,0.03333333333333333,6.0,30,0.0,0.36964688204357626,0.030852000000000004,0.002592,0.033444,0.0005972142857142858,0.0,0.0,Low Profit,Intermittent,False,0.0125415,0.008361,0.0041805,0.0041805,False,0.0,False,Medium Reliability,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 3 sale days in last 180 days | Stable model agreement
SKU-03516,946680,840000.0,106680.0,106680.0,1.0,1,2025-06-17,0.0,1,1,0.005555555555555556,1.0,80,0.0,0.19772101177059856,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
SKU-00174,3183040,2900000.0,283040.0,283040.0,1.0,1,2025-06-17,0.0,1,1,0.005555555555555556,1.0,80,0.0,0.303656398697721,0.0,0.0,0.0,0.0,0.0,0.0,Low Profit,Intermittent,False,0.0,0.0,0.0,0.0,False,0.0,False,Insufficient History,Medium Risk,Monitor closely,P2 — Monitor Closely,Only 1 total sale days (Insufficient History) | Only 1 sale days in last 180 days | Stable model agreement
